1608906900000,24483.80000000,24485.71000000,24430.43000000,24434.31000000,12.25610100,1608907199999,299668.98383724,1234,5.11721700,125128.85100606,0
1608907200000,24434.48000000,24451.20000000,23800.00000000,23971.47000000,347.33963900,1608907499999,8368082.39229994,5480,124.63952700,3003766.18578786,0
1608907500000,23969.92000000,24164.37000000,23867.34000000,23907.99000000,224.70578300,1608907799999,5401010.06876309,6777,117.46663700,2823706.52777274,0
1608907800000,23907.83000000,24098.62000000,23899.49000000,24087.79000000,130.63521300,1608908099999,3133783.62450476,5081,82.64239000,1982039.91186660,0
1608908100000,24087.69000000,24147.48000000,23997.97000000,24020.72000000,74.05091300,1608908399999,1781497.29484780,4277,34.51594300,830651.07792939,0
1608908400000,24025.17000000,24124.33000000,23997.84000000,24116.18000000,65.40255500,1608908699999,1575616.13755795,4450,29.97598100,722218.89910055,0
1608908700000,24116.19000000,24198.96000000,24115.75000000,24147.97000000,60.90512600,1608908999999,1471519.11795167,3023,25.77286300,622637.72512572,0
1608909000000,24151.17000000,24180.20000000,24095.58000000,24096.96000000,44.78164400,1608909299999,1080947.43684047,3242,24.16224100,583397.98399138,0
1608909300000,24099.03000000,24175.05000000,24099.03000000,24148.88000000,26.47138200,1608909599999,638996.92462040,1689,12.66769100,305785.52993716,0
1608909600000,24148.87000000,24152.55000000,24074.59000000,24135.80000000,40.38031200,1608909899999,973853.81242217,2584,17.46927800,421263.62138068,0
1608909900000,24135.51000000,24137.16000000,24083.70000000,24094.90000000,35.55459900,1608910199999,857300.35871363,2056,19.54942200,471393.82867915,0
1608910200000,24094.91000000,24116.76000000,23989.90000000,24065.31000000,92.87952100,1608910499999,2233314.01133199,3267,38.91695500,935955.91847050,0
1608910500000,24065.31000000,24126.33000000,24062.02000000,24115.62000000,40.80888600,1608910799999,983577.86984307,1949,20.51965200,494576.41781133,0
1608910800000,24115.62000000,24125.72000000,24070.00000000,24091.83000000,48.02447500,1608911099999,1156716.33062470,1692,25.49162400,613926.75493023,0
1608911100000,24091.53000000,24130.99000000,24049.23000000,24078.66000000,44.03714400,1608911399999,1060939.79478376,3037,28.20816100,679513.26635651,0
1608911400000,24078.35000000,24108.25000000,24004.19000000,24005.83000000,24.59797800,1608911699999,591600.86296524,1908,8.92677100,214728.50896573,0
1608911700000,24007.59000000,24040.42000000,23950.00000000,24017.39000000,91.09502000,1608911999999,2185760.03303297,3833,43.27212100,1038137.96367265,0
1608912000000,24017.06000000,24156.78000000,24006.23000000,24132.98000000,62.02464800,1608912299999,1495361.47581943,3896,28.50348200,687185.13308591,0
1608912300000,24132.39000000,24158.58000000,24096.93000000,24158.58000000,21.82626100,1608912599999,526576.21733557,1982,12.90218600,311266.81414128,0
1608912600000,24158.57000000,24159.76000000,24102.48000000,24125.10000000,33.09809100,1608912899999,798435.27901825,2063,12.23896900,295269.15499556,0
1608912900000,24125.10000000,24180.00000000,24125.10000000,24133.74000000,28.69236300,1608913199999,693068.78690521,1726,15.80399800,381720.39190891,0
1608913200000,24133.02000000,24161.48000000,24129.21000000,24158.44000000,25.39973900,1608913499999,613349.00222343,1521,14.82102100,357901.10059622,0
1608913500000,24159.30000000,24290.74000000,24158.50000000,24269.33000000,73.19218100,1608913799999,1773929.03408383,2873,44.32378200,1074067.54881690,0
1608913800000,24269.33000000,24287.90000000,24215.09000000,24221.12000000,35.34943200,1608914099999,857641.07473340,2083,18.51730900,449368.32854750,0
1608914100000,24221.13000000,24229.09000000,24130.98000000,24147.24000000,60.26965100,1608914399999,1456782.21613845,2935,33.85037500,818079.27392468,0
1608914400000,24147.24000000,24160.00000000,24051.14000000,24062.98000000,76.54789300,1608914699999,1844556.61625620,4290,31.15617100,750777.40067729,0
1608914700000,24064.06000000,24142.84000000,24010.11000000,24029.82000000,92.84672500,1608914999999,2234117.03488023,4622,43.79983000,1054305.29821963,0
1608915000000,24029.81000000,24100.85000000,24025.53000000,24079.89000000,57.45956100,1608915299999,1382884.28195567,4093,32.93924300,792651.26004278,0
1608915300000,24079.59000000,24104.75000000,24005.54000000,24074.02000000,74.89784400,1608915599999,1801763.39536513,3469,30.40588500,731395.63770346,0
1608915600000,24074.03000000,24074.03000000,23986.34000000,24037.62000000,108.99370500,1608915899999,2618822.64523261,4735,54.31626600,1304930.09446518,0
1608915900000,24038.62000000,24113.34000000,24031.65000000,24097.84000000,68.46698600,1608916199999,1648979.19676284,2849,20.56771300,495233.76347363,0
1608916200000,24096.92000000,24110.34000000,24067.45000000,24098.71000000,38.68468900,1608916499999,932007.95013915,3057,19.76473600,476185.40351302,0
1608916500000,24098.59000000,24144.59000000,24078.39000000,24139.41000000,30.08262000,1608916799999,725360.07707201,2294,14.58786200,351753.12237431,0
1608916800000,24139.53000000,24152.06000000,24111.92000000,24152.06000000,26.90210600,1608917099999,649310.36749586,2160,12.61166900,304403.87800184,0
1608917100000,24150.29000000,24161.00000000,24105.00000000,24156.57000000,30.60158300,1608917399999,738673.92801862,2814,17.71212400,427513.50362690,0
1608917400000,24156.58000000,24190.50000000,24135.80000000,24171.35000000,40.36486100,1608917699999,975674.01797152,2619,21.35132600,516069.87383227,0
1608917700000,24171.58000000,24185.18000000,24141.62000000,24148.26000000,33.09884300,1608917999999,799525.00928385,2038,18.15421600,438485.90389217,0
1608918000000,24148.79000000,24205.52000000,24108.88000000,24198.52000000,27.66483200,1608918299999,668216.11175167,2227,15.45924900,373546.84556209,0
1608918300000,24198.95000000,24210.00000000,24153.30000000,24207.37000000,22.12199700,1608918599999,534984.02081205,1777,10.73902700,259707.13399855,0
1608918600000,24209.38000000,24253.26000000,24183.67000000,24185.44000000,38.95399800,1608918899999,943734.35021456,2233,19.85140900,480985.68570977,0
1608918900000,24185.44000000,24208.79000000,24178.35000000,24178.80000000,30.29056500,1608919199999,732706.86119197,1943,11.34017500,274336.64877986,0
1608919200000,24178.80000000,24226.83000000,24150.01000000,24223.53000000,29.49847800,1608919499999,713733.09897967,1748,16.88479500,408462.97614234,0
1608919500000,24223.53000000,24225.16000000,24180.41000000,24217.49000000,26.73476900,1608919799999,646987.30016398,2043,14.27248200,345413.69861794,0
1608919800000,24220.14000000,24225.00000000,24169.02000000,24174.36000000,30.18572100,1608920099999,730387.73347719,2474,12.49879000,302432.95699144,0
1608920100000,24173.35000000,24215.00000000,24168.31000000,24204.95000000,33.55958600,1608920399999,811760.98824599,2441,20.97841200,507448.37766390,0
1608920400000,24204.95000000,24220.00000000,24158.37000000,24194.68000000,35.24544500,1608920699999,852303.83371506,2460,12.60747800,304876.10981494,0
1608920700000,24193.56000000,24204.40000000,24169.15000000,24193.67000000,18.23959000,1608920999999,441260.51074745,1335,5.13448100,124194.97266781,0
1608921000000,24193.08000000,24193.08000000,24134.88000000,24176.71000000,26.74505500,1608921299999,646258.62890870,2457,14.00320600,338375.01233256,0
